key	word	type	cz	en	gr	crum	quality	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	dawoud-pages	crum-last-page	quality-parsed	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	key-next	key-prev	crum-pages	derivations-table	derivations-list
2109	(S,B) Hie,Hih (S) Hiei (S) *Hihu (B) *Hihou,Hieu	22	rudder /$gk: [[phdalion]]$/	rudder /$gk: [[phdalion]]$/	phdalion	645b	6	0	2010-01-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/2109.html	"(S, B) ϩⲓⲉ, ϩⲓⲏ
(S) ϩⲓⲉⲓ
(S) <i>plural: </i>ϩⲓⲏⲩ
(B) <i>plural: </i>ϩⲓⲏⲟⲩ, ϩⲓⲉⲩ"	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ϩⲓⲉ</span>, <span class=""spelling S B"">ϩⲓⲏ</span> <span class=""nag-hammadi""></span></span>
<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲓⲉⲓ</span> <span class=""nag-hammadi""></span></span>
<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S""><i>plural: </i>ϩⲓⲏⲩ</span> <span class=""nag-hammadi""></span></span>
<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B""><i>plural: </i>ϩⲓⲏⲟⲩ</span>, <span class=""spelling B"">ϩⲓⲉⲩ</span> <span class=""nag-hammadi""></span></span>"	ϩⲓⲉ, ϩⲓⲏ, ϩⲓⲉⲓ, ϩⲓⲏⲩ, ϩⲓⲏⲟⲩ, ϩⲓⲉⲩ	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ϩⲓⲉ</span>, <span class=""spelling S B"">ϩⲓⲏ</span> (ⲡ/ⲧ)</span>
<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲓⲉⲓ</span> (ⲡ/ⲧ)</span>
<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲓⲏⲩ</span> (ⲛ)</span>
<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϩⲓⲏⲟⲩ</span>, <span class=""spelling B"">ϩⲓⲉⲩ</span> (ⲛ)</span>"			complete	noun male/female	πηδαλιον	rudder [πηδαλιον]	rudder	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645b	"ϩⲓⲉ, ϩⲓⲏ (ⲡ/ⲧ)
ϩⲓⲉⲓ (ⲡ/ⲧ)
ϩⲓⲏⲩ (ⲛ)"					"ϩⲓⲉ, ϩⲓⲏ (ⲡ/ⲧ)
ϩⲓⲏⲟⲩ, ϩⲓⲉⲩ (ⲛ)"					2110	2108	645	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr> <!--Key: 3310-->  <td colspan=""5"" class=""bordered""><span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲁⲧϩ.</span></span></td> <td colspan=""4"" class=""bordered"">  rudderless </td> <td rowspan=""1"" class=""bordered""><b>Crum: </b><span class=""crum-page"">645b</span></td> </tr> </table>"	"<ul> <li> <span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲁⲧϩ.</span></span><br/>rudderless </li> </ul>"
2110	(S,sA) Hie	17	(= [eie])	(= [eie])		645b	6	0	2010-01-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/2110.html	(S, sA) ϩⲓⲉ	"<span class=""word S sA"">(<span class=""dialect S"">S</span>, <span class=""dialect sA"">sA</span>) <span class=""spelling S sA"">ϩⲓⲉ</span> <span class=""nag-hammadi""></span></span>"	ϩⲓⲉ	"<span class=""word S sA"">(<span class=""dialect S"">S</span>, <span class=""dialect sA"">sA</span>) <span class=""spelling S sA"">ϩⲓⲉ</span> (part.)</span>"			complete	particle		<i>= ⲉⲓⲉ</i>	<i>= ⲉⲓⲉ</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645b	ϩⲓⲉ (part.)				ϩⲓⲉ (part.)						2111	2109	645		
2111	(B) Hioi	2	{intr:} discuss, dispute	{intr:} discuss, dispute		646b	6	0	2010-01-17	2010-03-20	vagrant	vagrant	https://pishoyg.github.io/crum/2111.html	(B) ϩⲓⲟⲓ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϩⲓⲟⲓ</span> <span class=""nag-hammadi""></span></span>"	ϩⲓⲟⲓ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϩⲓⲟⲓ</span></span>"			complete	verb		<b>intr:</b> discuss, dispute	<b>intr:</b> discuss, dispute	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=646b						ϩⲓⲟⲓ					2112	2110	646	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr> <!--Key: 3317-->  <td colspan=""5"" class=""bordered""><span class=""word""><span class=""spelling"">ⲣⲉϥϩ.</span></span></td> <td colspan=""4"" class=""bordered"">  ambitious (contentious ?) </td> <td rowspan=""1"" class=""bordered""><b>Crum: </b><span class=""crum-page"">646b</span></td> </tr> </table>"	"<ul> <li> <span class=""word""><span class=""spelling"">ⲣⲉϥϩ.</span></span><br/>ambitious (contentious ?) </li> </ul>"
2112	(S) Ho,Hw,Ha	1	(a grain & fodder measure, larger than [maaJe])	(a grain & fodder measure, larger than [maaJe])		650a	6	0	2010-01-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/2112.html	(S) ϩⲟ, ϩⲱ, ϩⲁ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲟ</span>, <span class=""spelling S"">ϩⲱ</span>, <span class=""spelling S"">ϩⲁ</span> <span class=""nag-hammadi""></span></span>"	ϩⲟ, ϩⲱ, ϩⲁ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲟ</span>, <span class=""spelling S"">ϩⲱ</span>, <span class=""spelling S"">ϩⲁ</span> (ⲡ)</span>"			complete	noun male		<i>a grain & fodder measure, larger than ⲙⲁⲁϫⲉ</i>	<i>a grain & fodder measure, larger than ⲙⲁⲁϫⲉ</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=650a	ϩⲟ, ϩⲱ, ϩⲁ (ⲡ)										2113	2111	650		
2113	(S) Hoi (S) *Hieeu$^e^$	1	field, (arable or pasture) | canal, ditch | water-wheel, sakiyah	field, (arable or pasture) | canal, ditch | water-wheel, sakiyah		650b	6	0	2010-01-17	2010-03-20	vagrant	vagrant	https://pishoyg.github.io/crum/2113.html	"(S) ϩⲟⲓ
(S) <i>plural: </i>ϩⲓⲉⲉⲩ(ⲉ)"	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲟⲓ</span> <span class=""nag-hammadi""></span></span>
<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S""><i>plural: </i>ϩⲓⲉⲉⲩ(ⲉ)</span> <span class=""nag-hammadi""></span></span>"	ϩⲟⲓ, ϩⲓⲉⲉⲩ, ϩⲓⲉⲉⲩⲉ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲟⲓ</span> (ⲡ)</span>
<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲓⲉⲉⲩ</span>, <span class=""spelling S"">ϩⲓⲉⲉⲩⲉ</span> (ⲛ)</span>"			complete	noun male		"field, <i>arable or pasture</i>
canal, ditch
water-wheel, sakiyah"	"field, <i>arable or pasture</i>
canal, ditch
water-wheel, sakiyah"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=650b	"ϩⲟⲓ (ⲡ)
ϩⲓⲉⲉⲩ, ϩⲓⲉⲉⲩⲉ (ⲛ)"										2114	2112	650	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr> <!--Key: 3331-->  <td colspan=""5"" class=""bordered""><span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲣⲉϥϩⲓⲱⲓ</span></span></td> <td colspan=""4"" class=""bordered"">   </td> <td rowspan=""1"" class=""bordered""><b>Crum: </b><span class=""crum-page"">650b</span></td> </tr> </table>"	"<ul> <li> <span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲣⲉϥϩⲓⲱⲓ</span></span> </li> </ul>"
2114	(S) Hoi	3	(meaning doubtful), trouble, zeal /*?*/	(meaning doubtful), trouble, zeal /*?*/		651a	6	0	2010-01-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/2114.html	(S) ϩⲟⲓ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲟⲓ</span> <span class=""nag-hammadi""></span></span>"	ϩⲟⲓ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲟⲓ</span> (noun)</span>"			complete	noun		<i>meaning doubtful</i>, trouble, zeal (?)	<i>meaning doubtful</i>, trouble, zeal (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=651a	ϩⲟⲓ (noun)										2115	2113	651		
2115	(B) Hoi	4	heap of grain /$gk: [[qimania]]$/	heap of grain /$gk: [[qimania]]$/	qimania	651a	6	0	2010-01-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/2115.html	(B) ϩⲟⲓ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϩⲟⲓ</span> <span class=""nag-hammadi""></span></span>"	ϩⲟⲓ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϩⲟⲓ</span> (ⲧ)</span>"			complete	noun female	θιμανια	heap of grain [θιμανια]	heap of grain	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=651a						ϩⲟⲓ (ⲧ)					2116	2114	651		
2116	(B) Hoi	1	bellows /$gk: [[fushthr]]$/	bellows /$gk: [[fushthr]]$/	fushthr	651a	6	0	2010-01-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/2116.html	(B) ϩⲟⲓ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϩⲟⲓ</span> <span class=""nag-hammadi""></span></span>"	ϩⲟⲓ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϩⲟⲓ</span> (ⲡ)</span>"			complete	noun male	φυσητηρ	bellows [φυσητηρ]	bellows	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=651a						ϩⲟⲓ (ⲡ)					2117	2115	651		
2117	(O) Hw	3	house (in [nebqw])	house (in [nebqw])		651b	6	0	2010-01-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/2117.html	(O) ϩⲱ	"<span class=""word O"">(<span class=""dialect O"">O</span>) <span class=""spelling O"">ϩⲱ</span> <span class=""nag-hammadi""></span></span>"	ϩⲱ	"<span class=""word O"">(<span class=""dialect O"">O</span>) <span class=""spelling O"">ϩⲱ</span> (noun)</span>"			complete	noun		house <i>in ⲛⲉⲃⲑⲱ</i>	house <i>in ⲛⲉⲃⲑⲱ</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=651b									ϩⲱ (noun)		2118	2116	651		
2118	(S,sA,F) Hww= (S,sA,B,F) Hw= (S,O) Ho= (A) Houou=,Hou= (sA) Hw$^o^$u=	5	(pron of emphasis or contrast) |$ self, also, for my, his part |$$ (with personal pron) /$gk: [[kai, outws]]$/ |$$ (without personal pron) /$gk: [[kai, kai dh, kai ge, omoiws, wsautws]]$/ |$$ (+ [on]) /$gk: [[και, και αυτος]]$/ |$ but, on other hand |$$ (with concord) |$$$ S [Hw] /*var [Hwwt], B om*/ /$gk: [[alla, taxa]]$/ |$$$ (interrogative) /$gk: [[kai]]$/ |$$$ (+ [on]) |$$ [Hw/*w*/F] (without concord, expressing contrast, opposition) /$gk: [[kai]]$/	(pron of emphasis or contrast) |$ self, also, for my, his part |$$ (with personal pron) /$gk: [[kai, outws]]$/ |$$ (without personal pron) /$gk: [[kai, kai dh, kai ge, omoiws, wsautws]]$/ |$$ (+ [on]) /$gk: [[και, και αυτος]]$/ |$ but, on other hand |$$ (with concord) |$$$ S [Hw] /*var [Hwwt], B om*/ /$gk: [[alla, taxa]]$/ |$$$ (interrogative) /$gk: [[kai]]$/ |$$$ (+ [on]) |$$ [Hw/*w*/F] (without concord, expressing contrast, opposition) /$gk: [[kai]]$/	kai, outws, kai dh, kai ge, omoiws, wsautws, kai autos, alla, taxa	651b	6	0	2010-01-18	2012-04-18	vagrant	vagrant	https://pishoyg.github.io/crum/2118.html	"(S, sA, F) ϩⲱⲱ=
(S, sA, B, F) ϩⲱ=
(S, O) ϩⲟ=
(A) ϩⲟⲩⲟⲩ=, ϩⲟⲩ=
(sA) ϩⲱ(ⲟ)ⲩ="	"<span class=""word S sA F"">(<span class=""dialect S"">S</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect F"">F</span>) <span class=""spelling S sA F"">ϩⲱⲱ=</span> <span class=""nag-hammadi""></span></span>
<span class=""word S sA B F"">(<span class=""dialect S"">S</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S sA B F"">ϩⲱ=</span> <span class=""nag-hammadi""></span></span>
<span class=""word S O"">(<span class=""dialect S"">S</span>, <span class=""dialect O"">O</span>) <span class=""spelling S O"">ϩⲟ=</span> <span class=""nag-hammadi""></span></span>
<span class=""word A"">(<span class=""dialect A"">A</span>) <span class=""spelling A"">ϩⲟⲩⲟⲩ=</span>, <span class=""spelling A"">ϩⲟⲩ=</span> <span class=""nag-hammadi""></span></span>
<span class=""word sA"">(<span class=""dialect sA"">sA</span>) <span class=""spelling sA"">ϩⲱ(ⲟ)ⲩ=</span> <span class=""nag-hammadi""></span></span>"	ϩⲱⲱ=, ϩⲱ=, ϩⲟ=, ϩⲟⲩⲟⲩ=, ϩⲟⲩ=, ϩⲱⲩ=, ϩⲱⲟⲩ=	"<span class=""word S sA F"">(<span class=""dialect S"">S</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect F"">F</span>) <span class=""spelling S sA F"">ϩⲱⲱ=</span> (pron.)</span>
<span class=""word S sA B F"">(<span class=""dialect S"">S</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S sA B F"">ϩⲱ=</span> (pron.)</span>
<span class=""word S O"">(<span class=""dialect S"">S</span>, <span class=""dialect O"">O</span>) <span class=""spelling S O"">ϩⲟ=</span> (pron.)</span>
<span class=""word A"">(<span class=""dialect A"">A</span>) <span class=""spelling A"">ϩⲟⲩⲟⲩ=</span>, <span class=""spelling A"">ϩⲟⲩ=</span> (pron.)</span>
<span class=""word sA"">(<span class=""dialect sA"">sA</span>) <span class=""spelling sA"">ϩⲱⲩ=</span>, <span class=""spelling sA"">ϩⲱⲟⲩ=</span> (pron.)</span>"			complete	pronoun	και, ουτωσ, και δη, και γε, ομοιωσ, ωσαυτωσ, και αυτοσ, αλλα, ταχα	"<i>pron of emphasis or contrast</i>
― self, also, for my, his part
―― <i>with personal pron</i> [και, ουτωσ]
―― <i>without personal pron</i> [και, και δη, και γε, ομοιωσ, ωσαυτωσ]
―― <i>+ ⲟⲛ</i> [και, και αυτος]
― but, on other hand
―― <i>with concord</i>
――― S ϩⲱ (var ϩⲱⲱⲧ , B om) [αλλα, ταχα]
――― <i>interrogative</i> [και]
――― <i>+ ⲟⲛ</i>
―― ϩⲱϥ, ϩⲱⲱϥ <i>without concord, expressing contrast, opposition</i> [και]"	"<i>pron of emphasis or contrast</i>
― self, also, for my, his part
―― <i>with personal pron</i> 
―― <i>without personal pron</i> 
―― <i>+ ⲟⲛ</i> 
― but, on other hand
―― <i>with concord</i>
――― S ϩⲱ (var ϩⲱⲱⲧ , B om) 
――― <i>interrogative</i> 
――― <i>+ ⲟⲛ</i>
―― ϩⲱϥ, ϩⲱⲱϥ <i>without concord, expressing contrast, opposition</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=651b	"ϩⲱⲱ= (pron.)
ϩⲱ= (pron.)
ϩⲟ= (pron.)"			ϩⲟⲩⲟⲩ=, ϩⲟⲩ= (pron.)	"ϩⲱⲱ= (pron.)
ϩⲱ= (pron.)
ϩⲱⲩ=, ϩⲱⲟⲩ= (pron.)"	ϩⲱ= (pron.)	"ϩⲱⲱ= (pron.)
ϩⲱ= (pron.)"		ϩⲟ= (pron.)		2119	2117	651		
2119	(S) Haab	1	(meaning uncertain), bottom, sediment /*?*/	(meaning uncertain), bottom, sediment /*?*/		652b	6	0	2010-01-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/2119.html	(S) ϩⲁⲁⲃ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲁⲁⲃ</span> <span class=""nag-hammadi""></span></span>"	ϩⲁⲁⲃ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲁⲁⲃ</span> (ⲡ)</span>"			complete	noun male		<i>meaning uncertain</i>, bottom, sediment (?)	<i>meaning uncertain</i>, bottom, sediment (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=652b	ϩⲁⲁⲃ (ⲡ)										2120	2118	652		
2120	(S,B) Hwb (S) Hab=	2	{tr:} send	{tr:} send		652b	6	0	2010-01-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/2120.html	"(S, B) ϩⲱⲃ
(S) ϩⲁⲃ="	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ϩⲱⲃ</span> <span class=""nag-hammadi""></span></span>
<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲁⲃ=</span> <span class=""nag-hammadi""></span></span>"	ϩⲱⲃ, ϩⲁⲃ=	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ϩⲱⲃ</span></span>
<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲁⲃ=</span></span>"			complete	verb		<b>tr:</b> send	<b>tr:</b> send	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=652b	"ϩⲱⲃ
ϩⲁⲃ="					ϩⲱⲃ					2121	2119	652	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr> <!--Key: 3332-->  <td colspan=""5"" class=""bordered""><span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲣⲉⲙⲛϩ.</span></span></td> <td colspan=""4"" class=""bordered"">  man sent, messenger [αγγελοσ] </td> <td rowspan=""1"" class=""bordered""><b>Crum: </b><span class=""crum-page"">652b</span></td> </tr> </table>"	"<ul> <li> <span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲣⲉⲙⲛϩ.</span></span><br/>man sent, messenger <span style=""opacity:0.7"">[αγγελοσ]</span> </li> </ul>"
2121	(S,Sf,A,sA) Hhbe (S,Sf) Hhhbe (S) Hhibe (A) hbe (B,F) Hhbi,Hhibi (B) Khbi,Khibi	22	grief, mourning /$gk: [[penqos, qrhnos]]$/	grief, mourning /$gk: [[penqos, qrhnos]]$/	penqos, qrhnos	655a	6	0	2010-01-18	2010-03-21	vagrant	vagrant	https://pishoyg.github.io/crum/2121.html	"(S, Sf, A, sA) ϩⲏⲃⲉ
(S, Sf) ϩⲏⲏⲃⲉ
(S) ϩⲏⲓⲃⲉ
(A) ⲏⲃⲉ
(B, F) ϩⲏⲃⲓ, ϩⲏⲓⲃⲓ
(B) ϧⲏⲃⲓ, ϧⲏⲓⲃⲓ"	"<span class=""word S Sf A sA"">(<span class=""dialect S"">S</span>, <span class=""dialect Sf"">Sf</span>, <span class=""dialect A"">A</span>, <span class=""dialect sA"">sA</span>) <span class=""spelling S Sf A sA"">ϩⲏⲃⲉ</span> <span class=""nag-hammadi""></span></span>
<span class=""word S Sf"">(<span class=""dialect S"">S</span>, <span class=""dialect Sf"">Sf</span>) <span class=""spelling S Sf"">ϩⲏⲏⲃⲉ</span> <span class=""nag-hammadi""></span></span>
<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲏⲓⲃⲉ</span> <span class=""nag-hammadi""></span></span>
<span class=""word A"">(<span class=""dialect A"">A</span>) <span class=""spelling A"">ⲏⲃⲉ</span> <span class=""nag-hammadi""></span></span>
<span class=""word B F"">(<span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling B F"">ϩⲏⲃⲓ</span>, <span class=""spelling B F"">ϩⲏⲓⲃⲓ</span> <span class=""nag-hammadi""></span></span>
<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϧⲏⲃⲓ</span>, <span class=""spelling B"">ϧⲏⲓⲃⲓ</span> <span class=""nag-hammadi""></span></span>"	ϩⲏⲃⲉ, ϩⲏⲏⲃⲉ, ϩⲏⲓⲃⲉ, ⲏⲃⲉ, ϩⲏⲃⲓ, ϩⲏⲓⲃⲓ, ϧⲏⲃⲓ, ϧⲏⲓⲃⲓ	"<span class=""word S Sf A sA"">(<span class=""dialect S"">S</span>, <span class=""dialect Sf"">Sf</span>, <span class=""dialect A"">A</span>, <span class=""dialect sA"">sA</span>) <span class=""spelling S Sf A sA"">ϩⲏⲃⲉ</span> (ⲡ/ⲧ)</span>
<span class=""word S Sf"">(<span class=""dialect S"">S</span>, <span class=""dialect Sf"">Sf</span>) <span class=""spelling S Sf"">ϩⲏⲏⲃⲉ</span> (ⲡ/ⲧ)</span>
<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲏⲓⲃⲉ</span> (ⲡ/ⲧ)</span>
<span class=""word A"">(<span class=""dialect A"">A</span>) <span class=""spelling A"">ⲏⲃⲉ</span> (ⲡ/ⲧ)</span>
<span class=""word B F"">(<span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling B F"">ϩⲏⲃⲓ</span>, <span class=""spelling B F"">ϩⲏⲓⲃⲓ</span> (ⲡ/ⲧ)</span>
<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϧⲏⲃⲓ</span>, <span class=""spelling B"">ϧⲏⲓⲃⲓ</span> (ⲡ/ⲧ)</span>"			complete	noun male/female	πενθοσ, θρηνοσ	grief, mourning [πενθοσ, θρηνοσ]	grief, mourning	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=655a	"ϩⲏⲃⲉ (ⲡ/ⲧ)
ϩⲏⲏⲃⲉ (ⲡ/ⲧ)
ϩⲏⲓⲃⲉ (ⲡ/ⲧ)"		"ϩⲏⲃⲉ (ⲡ/ⲧ)
ϩⲏⲏⲃⲉ (ⲡ/ⲧ)"	"ϩⲏⲃⲉ (ⲡ/ⲧ)
ⲏⲃⲉ (ⲡ/ⲧ)"	ϩⲏⲃⲉ (ⲡ/ⲧ)	"ϩⲏⲃⲓ, ϩⲏⲓⲃⲓ (ⲡ/ⲧ)
ϧⲏⲃⲓ, ϧⲏⲓⲃⲓ (ⲡ/ⲧ)"	ϩⲏⲃⲓ, ϩⲏⲓⲃⲓ (ⲡ/ⲧ)				2122	2120	655	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr> <!--Key: 3344-->  <td colspan=""5"" class=""bordered""><span class=""word S A sA B F"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S A sA B F"">ⲣ ϩ.</span>, <span class=""spelling S A sA B F"">ⲉⲣ ϩ.</span></span></td> <td colspan=""4"" class=""bordered"">  grieve, mourn [πενθειν] </td> <td rowspan=""1"" class=""bordered""><b>Crum: </b><span class=""crum-page"">655a</span></td> </tr> </table>"	"<ul> <li> <span class=""word S A sA B F"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S A sA B F"">ⲣ ϩ.</span>, <span class=""spelling S A sA B F"">ⲉⲣ ϩ.</span></span><br/>grieve, mourn <span style=""opacity:0.7"">[πενθειν]</span> </li> </ul>"
